Worker_ID,Date,Run_Off,Open_Seam,SPI_Errors,High_Low,Production_Volume,Shift,defect_count,count
W_00010,2024-03-22,3,5,4,4,600,Morning,16,584
W_00010,2024-03-25,5,3,0,3,600,Morning,11,589
W_00010,2024-03-26,0,0,2,6,600,Morning,8,592
W_00010,2024-03-27,0,0,5,6,600,Morning,11,589
W_00010,2024-03-28,1,3,3,3,600,Morning,10,590
W_00010,2024-03-29,1,4,0,5,600,Morning,10,590
W_00010,2024-04-01,2,0,1,1,600,Morning,4,596
W_00010,2024-04-02,2,5,6,6,600,Morning,19,581
W_00010,2024-04-03,3,6,4,3,600,Morning,16,584
W_00010,2024-04-04,1,2,0,4,600,Morning,7,593
W_00010,2024-04-05,2,0,3,2,600,Morning,7,593
W_00010,2024-04-08,6,2,1,2,600,Morning,11,589
W_00010,2024-04-09,6,3,5,3,600,Morning,17,583
W_00010,2024-04-10,1,3,0,2,600,Morning,6,594
W_00010,2024-04-11,1,0,3,5,600,Morning,9,591
W_00010,2024-04-12,5,1,6,5,600,Morning,17,583
W_00010,2024-04-15,0,3,0,0,600,Morning,3,597
W_00010,2024-04-16,4,6,2,1,600,Morning,13,587
W_00010,2024-04-17,0,6,6,6,600,Morning,18,582
W_00010,2024-04-18,2,5,6,6,600,Morning,19,581
W_00010,2024-04-19,2,0,3,1,600,Morning,6,594
W_00010,2024-04-22,6,5,0,5,600,Morning,16,584
W_00010,2024-04-23,2,0,6,0,600,Morning,8,592
W_00010,2024-04-24,3,4,3,1,600,Morning,11,589
W_00010,2024-04-25,3,0,3,2,600,Morning,8,592
W_00010,2024-04-26,2,4,2,2,600,Morning,10,590
W_00010,2024-04-29,1,2,1,1,600,Morning,5,595
W_00010,2024-04-30,6,5,3,2,600,Morning,16,584
W_00010,2024-05-01,4,0,2,4,600,Morning,10,590
W_00010,2024-05-02,4,2,4,5,600,Morning,15,585
W_00010,2024-05-03,1,4,1,3,600,Morning,9,591
W_00010,2024-05-06,5,5,3,1,600,Morning,14,586
W_00010,2024-05-07,5,2,5,1,600,Morning,13,587
W_00010,2024-05-08,1,3,2,1,600,Morning,7,593
W_00010,2024-05-09,2,0,2,2,600,Morning,6,594
W_00010,2024-05-10,6,4,0,0,600,Morning,10,590
W_00010,2024-05-13,2,3,4,1,600,Morning,10,590
W_00010,2024-05-14,5,3,1,5,600,Morning,14,586
W_00010,2024-05-15,5,5,3,5,600,Morning,18,582
W_00010,2024-05-16,0,5,1,0,600,Morning,6,594
W_00010,2024-05-17,1,5,0,3,600,Morning,9,591
W_00010,2024-05-20,0,6,1,6,600,Morning,13,587
W_00010,2024-05-21,1,4,5,1,600,Morning,11,589
W_00010,2024-05-22,4,6,2,5,600,Morning,17,583
W_00010,2024-05-23,2,4,0,5,600,Morning,11,589
W_00010,2024-05-24,5,3,0,3,600,Morning,11,589
W_00010,2024-05-27,0,5,4,4,600,Morning,13,587
W_00010,2024-05-28,0,6,6,0,600,Morning,12,588
W_00010,2024-05-29,4,4,2,5,600,Morning,15,585
W_00010,2024-05-30,3,2,1,1,600,Morning,7,593
W_00010,2024-05-31,2,1,6,2,600,Morning,11,589
W_00010,2024-06-03,3,2,1,3,600,Morning,9,591
W_00010,2024-06-04,5,3,5,0,600,Morning,13,587
W_00010,2024-06-05,1,1,1,2,600,Morning,5,595
W_00010,2024-06-06,1,3,6,0,600,Morning,10,590
W_00010,2024-06-07,3,3,2,2,600,Morning,10,590
W_00010,2024-06-10,4,5,1,6,600,Morning,16,584
W_00010,2024-06-11,6,1,5,5,600,Morning,17,583
W_00010,2024-06-12,2,6,0,4,600,Morning,12,588
W_00010,2024-06-13,2,4,5,6,600,Morning,17,583
W_00010,2024-06-14,5,1,2,5,600,Morning,13,587
W_00010,2024-06-17,3,4,3,6,600,Morning,16,584
W_00010,2024-06-18,3,2,5,3,600,Morning,13,587
W_00010,2024-06-19,3,4,5,2,600,Morning,14,586
W_00010,2024-06-20,1,0,3,2,600,Morning,6,594
W_00010,2024-06-21,2,6,5,6,600,Morning,19,581
W_00010,2024-06-24,6,0,4,0,600,Morning,10,590
W_00010,2024-06-25,2,4,6,6,600,Morning,18,582
W_00010,2024-06-26,4,2,1,0,600,Morning,7,593
W_00010,2024-06-27,4,1,4,0,600,Morning,9,591
W_00010,2024-06-28,2,2,0,3,600,Morning,7,593
W_00010,2024-07-01,1,1,2,1,600,Morning,5,595
W_00010,2024-07-02,4,4,0,6,600,Morning,14,586
W_00010,2024-07-03,6,4,4,2,600,Morning,16,584
W_00010,2024-07-04,5,2,1,5,600,Morning,13,587
W_00010,2024-07-05,0,6,0,6,600,Morning,12,588
W_00010,2024-07-08,1,3,1,0,600,Morning,5,595
W_00010,2024-07-09,3,5,0,0,600,Morning,8,592
W_00010,2024-07-10,6,5,5,1,600,Morning,17,583
W_00010,2024-07-11,6,1,0,3,600,Morning,10,590
W_00010,2024-07-12,0,2,4,3,600,Morning,9,591
W_00010,2024-07-15,4,0,5,1,600,Morning,10,590
W_00010,2024-07-16,6,2,1,4,600,Morning,13,587
W_00010,2024-07-17,6,0,0,0,600,Morning,6,594
W_00010,2024-07-18,5,0,5,1,600,Morning,11,589
W_00010,2024-07-19,6,3,2,5,600,Morning,16,584
W_00010,2024-07-22,4,6,3,1,600,Morning,14,586
W_00010,2024-07-23,1,4,1,5,600,Morning,11,589
W_00010,2024-07-24,6,1,6,0,600,Morning,13,587
